Date,Open,High,Low,Close,Adj Close,Volume
2014-04-29,41.099998,41.189999,39.299999,39.430000,33.747871,159759800
2014-05-06,39.290001,40.020000,38.509998,39.970001,34.210056,153407500
2014-05-13,39.919998,40.500000,39.270000,39.750000,34.021748,138021200
2014-05-20,39.680000,40.369999,39.459999,40.119999,34.580677,81941400
2014-05-27,40.259998,41.090000,39.810001,40.790001,35.158176,124832200
2014-06-03,40.599998,41.660000,39.860001,41.270000,35.571903,112222800
2014-06-10,41.029999,41.610001,40.290001,41.500000,35.770153,113491900
2014-06-17,41.290001,42.000000,40.340000,41.990002,36.192497,135952600
2014-06-24,41.830002,42.290001,41.430000,41.700001,35.942528,175595700
2014-07-01,41.860001,42.150002,41.529999,41.990002,36.192497,85046800
2014-07-08,41.869999,42.450001,41.049999,42.139999,36.321785,117482900
2014-07-15,42.330002,45.709999,42.029999,44.840000,38.648994,255258900
2014-07-22,45.000000,45.450001,43.930000,43.970001,37.899128,182605900
2014-07-29,43.910000,44.099998,42.599998,43.369999,37.381962,156669700
2014-08-05,43.310001,43.459999,42.209999,43.200001,37.235424,130509600
2014-08-12,43.040001,45.110001,43.000000,45.110001,38.881718,132136200
2014-08-19,44.970001,45.470001,44.830002,45.169998,38.933434,110400000
2014-08-26,45.310001,45.439999,44.610001,45.430000,39.402107,75426200
2014-09-02,45.430000,46.799999,44.529999,46.470001,40.304119,165812900
2014-09-09,46.470001,47.020000,46.099998,46.240002,40.104641,172733500
2014-09-16,46.389999,47.570000,46.230000,47.060001,40.815830,342987600
2014-09-23,46.849998,47.110001,45.759998,46.439999,40.278095,146260200
2014-09-30,46.369999,46.529999,45.610001,46.090000,39.974533,149298100
2014-10-07,45.860001,46.889999,43.490002,43.650002,37.858295,182255800
2014-10-14,43.869999,44.380001,42.099998,44.080002,38.231239,222586000
2014-10-21,44.360001,46.900002,44.189999,45.910000,39.818428,206904600
2014-10-28,45.860001,47.459999,45.770000,47.439999,41.145405,148379900
2014-11-04,47.299999,49.150002,47.250000,48.889999,42.403019,141388900
2014-11-11,48.849998,50.049999,48.520000,49.459999,42.897392,131778000
2014-11-18,49.130001,49.330002,47.389999,47.590000,41.275501,150002600
2014-11-25,47.660000,48.779999,47.279999,48.619999,42.434811,107897600
2014-12-02,48.840000,49.060001,47.450001,47.700001,41.631855,133605200
2014-12-09,47.110001,47.919998,46.549999,46.669998,40.732880,147318900
2014-12-16,45.900002,48.119999,44.900002,47.980000,41.876228,213995100
2014-12-23,48.369999,48.799999,47.259998,47.450001,41.413654,62723200
2014-12-30,47.439999,47.619999,46.250000,46.330002,40.436123,105525000
2015-01-06,46.380001,47.820000,45.490002,46.599998,40.671780,142803300
2015-01-13,46.970001,47.910000,45.169998,46.240002,40.357578,133436300
2015-01-20,46.299999,47.389999,45.480000,47.009998,41.029629,179878100
2015-01-27,42.950001,43.200001,40.230000,41.279999,36.028568,445613800
2015-02-03,41.630001,42.790001,41.049999,42.360001,36.971172,196243100
2015-02-10,42.740002,43.869999,42.180000,43.869999,38.289082,141466900
2015-02-17,43.970001,44.189999,43.049999,44.150002,38.533463,150650700
2015-02-24,44.150002,44.299999,43.549999,43.880001,38.570362,149720500
2015-03-03,43.560001,43.830002,42.150002,42.849998,37.664997,149047600
2015-03-10,42.349998,42.709999,40.610001,41.560001,36.531097,224648700
2015-03-17,41.369999,43.130001,41.150002,42.860001,37.673786,207897900
2015-03-24,42.779999,43.169998,40.830002,40.959999,36.003677,175929900
2015-03-31,40.779999,41.779999,40.119999,41.549999,36.522297,148463700
2015-04-07,41.610001,42.060001,41.040001,41.759998,36.706886,137585400
2015-04-14,41.799999,43.169998,41.160000,42.910000,37.717724,162543000
2015-04-21,43.000000,48.139999,42.529999,48.029999,42.218189,287569500
2015-04-28,47.779999,49.540001,47.700001,48.240002,42.402779,246237700
2015-05-05,47.820000,48.160000,46.020000,47.369999,41.638062,195748200
2015-05-12,46.849998,48.910000,46.419998,48.009998,42.200615,149873000
2015-05-19,47.560001,47.930000,46.820000,46.900002,41.224930,101754000
2015-05-26,46.830002,48.020000,46.189999,47.230000,41.784794,141558100
2015-06-02,46.930000,47.740002,45.669998,45.730000,40.457733,124805700
2015-06-09,45.759998,46.919998,45.020000,45.480000,40.236557,137356800
2015-06-16,45.349998,46.830002,45.299999,46.230000,40.900089,172587800
2015-06-23,46.130001,46.279999,44.360001,44.369999,39.254532,165320400
2015-06-30,44.709999,45.230000,43.939999,44.389999,39.272228,109075300
2015-07-07,44.340000,45.619999,43.320000,45.540001,40.289646,162290500
2015-07-14,45.450001,47.130001,45.310001,46.919998,41.510540,135880600
2015-07-21,46.779999,47.330002,45.099998,45.349998,40.121552,207902900
2015-07-28,45.580002,47.400002,44.790001,46.810001,41.413223,170380100
2015-08-04,46.750000,48.410000,46.259998,47.330002,41.873276,129974500
2015-08-11,46.820000,47.450001,45.709999,47.320000,41.864429,124619100
2015-08-18,46.840000,47.430000,39.720001,41.680000,36.874672,250104600
2015-08-25,42.570000,44.150002,40.389999,43.520000,38.756420,247656200
2015-09-01,42.169998,43.980000,41.660000,42.610001,37.946037,152784400
2015-09-08,43.299999,44.400002,42.750000,43.040001,38.328976,148094400
2015-09-15,43.189999,45.000000,43.080002,44.110001,39.281853,174343500
2015-09-22,43.380001,44.730000,43.209999,43.290001,38.551598,130135100
2015-09-29,43.369999,46.889999,43.049999,46.630001,41.526020,172588700
2015-10-06,46.330002,47.540001,45.950001,47.000000,41.855526,136871100
2015-10-13,46.560001,47.880001,46.529999,47.619999,42.407654,127712900
2015-10-20,47.439999,54.320000,47.020000,54.250000,48.311954,312444000
2015-10-27,53.990002,54.369999,52.619999,53.240002,47.412502,205107600
2015-11-03,52.930000,54.980000,52.900002,54.160000,48.231808,170517500
2015-11-10,54.070000,54.200001,52.529999,53.770000,47.884499,196174500
2015-11-17,53.169998,54.660000,52.849998,54.189999,48.258526,154794000
2015-11-24,53.919998,54.959999,53.580002,54.349998,48.727242,110855600
2015-12-01,54.410000,56.230000,53.930000,55.810001,50.036205,200529000
2015-12-08,55.470001,56.099998,53.680000,55.139999,49.435524,187345400
2015-12-15,55.660000,56.790001,54.029999,54.830002,49.157589,240557700
2015-12-22,54.990002,55.959999,54.500000,55.950001,50.161728,87618800
2015-12-29,56.290001,56.849998,53.389999,54.799999,49.130699,130548000
2016-01-05,54.930000,55.389999,51.459999,52.299999,46.889328,215861300
2016-01-12,52.759998,54.070000,50.340000,50.990002,45.714844,227181700
2016-01-19,51.480000,52.650002,49.099998,51.790001,46.432110,219292200
2016-01-26,51.790001,55.090000,51.020000,54.709999,49.050007,256010000
2016-02-02,54.169998,54.259998,48.189999,49.410000,44.298317,282160200
2016-02-09,49.020000,50.680000,48.509998,50.500000,45.275555,168099400
2016-02-16,50.900002,53.000000,50.130001,52.650002,47.203121,163823600
2016-02-23,52.340000,52.680000,50.200001,50.880001,45.943768,156479200
2016-03-01,50.970001,52.970001,50.580002,51.029999,46.079205,158184200
2016-03-08,50.799999,53.590000,50.599998,53.169998,48.011581,156833800
2016-03-15,52.750000,55.000000,52.740002,53.860001,48.634644,172571600
2016-03-22,53.610001,54.330002,53.330002,53.540001,48.345680,80228200
2016-03-29,53.660000,55.660000,53.450001,55.430000,50.052322,116621100
2016-04-05,55.189999,55.299999,54.209999,54.310001,49.040985,103267500
2016-04-12,54.369999,56.590000,53.759998,56.459999,50.982391,119219200
2016-04-19,56.630001,56.770000,50.770000,52.110001,47.054432,264762600
2016-04-26,52.259998,52.349998,49.349998,50.610001,45.699951,201562900
2016-05-03,50.340000,50.590000,49.459999,50.070000,45.212341,118847400
2016-05-10,50.330002,51.959999,50.189999,51.830002,46.801594,113657200
2016-05-17,51.720001,51.730000,49.820000,50.029999,45.176224,126577900
2016-05-24,50.700001,52.490002,50.400002,52.320000,47.574486,100854700
2016-05-31,52.259998,53.000000,51.599998,52.130001,47.401733,127430300
2016-06-07,52.240002,52.730000,49.060001,50.139999,45.592220,171372900
2016-06-14,49.900002,50.830002,49.509998,50.070000,45.528576,188841700
2016-06-21,50.200001,52.060001,48.040001,48.430000,44.037327,275662700
2016-06-28,48.919998,51.720001,48.669998,51.160000,46.519691,119372900
2016-07-05,50.830002,52.830002,50.389999,52.590000,47.820000,123219300
2016-07-12,52.939999,54.340000,52.790001,53.959999,49.065739,140678200
2016-07-19,53.709999,56.840000,52.930000,56.730000,51.584496,233774300
2016-07-26,56.520000,57.290001,55.720001,56.580002,51.448109,154519000
2016-08-02,56.849998,58.209999,56.310001,58.060001,52.793873,132594000
2016-08-09,58.169998,58.500000,57.619999,58.119999,52.848427,91779000
2016-08-16,57.610001,57.750000,57.200001,57.669998,52.439240,86087100
2016-08-23,57.900002,58.700001,57.689999,58.099998,53.159500,92824900
2016-08-30,57.980000,58.189999,57.009998,57.669998,52.766071,82766400
2016-09-06,57.779999,57.840000,55.610001,57.049999,52.198799,118334800
2016-09-13,56.500000,57.750000,55.980000,56.930000,52.089001,146583800
2016-09-20,57.349998,58.000000,56.750000,56.900002,52.061554,112557500
2016-09-27,56.930000,58.169998,56.680000,57.419998,52.537342,123165300
2016-10-04,57.270000,58.389999,56.970001,58.040001,53.104614,91310400
2016-10-11,57.889999,58.020000,56.320000,57.220001,52.354347,125221100
2016-10-18,57.529999,61.000000,56.660000,61.000000,55.812912,225582700
2016-10-25,60.849998,61.369999,59.580002,59.919998,54.824749,153538100
2016-11-01,59.970001,60.520000,58.520000,60.419998,55.282234,128642200
2016-11-08,60.549999,60.779999,57.279999,58.119999,53.177807,210486500
2016-11-15,58.330002,61.139999,58.320000,60.860001,55.684822,142708200
2016-11-22,60.980000,61.259998,60.130001,60.610001,55.830715,74197800
2016-11-29,60.650002,61.410000,58.799999,60.220001,55.471458,140632600
2016-12-06,60.430000,62.299999,59.799999,62.169998,57.267708,119484300
2016-12-13,62.500000,63.770000,62.119999,63.619999,58.603359,170532800
2016-12-20,63.689999,64.099998,62.799999,63.240002,58.253326,77705100
2016-12-27,63.209999,64.070000,62.029999,62.139999,57.240074,62247000
2017-01-03,62.790001,63.150002,62.029999,62.639999,57.700638,107215700
2017-01-10,62.730000,63.400002,61.950001,62.700001,57.755909,80500800
2017-01-17,62.680000,63.119999,62.029999,62.959999,57.995407,112096900
2017-01-24,63.200001,65.910004,62.939999,65.129997,59.994293,168369600
2017-01-31,64.860001,65.150002,62.750000,63.639999,58.621784,160867200
2017-02-07,63.740002,64.860001,63.220001,64.720001,59.616627,102108800
2017-02-14,64.410004,65.239998,64.019997,64.620003,59.524513,81908700
2017-02-21,64.610001,64.949997,64.050003,64.230003,59.523964,97890000
2017-02-28,64.080002,64.989998,63.619999,64.269997,59.561024,111603100
2017-03-07,64.190002,65.260002,64.190002,64.709999,59.968788,99516900
2017-03-14,64.529999,65.239998,64.150002,64.930000,60.172668,123606100
2017-03-21,65.190002,65.500000,64.120003,65.099998,60.330208,107821500
2017-03-28,64.959999,66.190002,64.650002,65.550003,60.747242,90262800
2017-04-04,65.389999,66.349998,65.279999,65.529999,60.728699,84610700
2017-04-11,65.599998,65.860001,64.849998,65.480003,60.682369,70485800
2017-04-18,65.330002,67.660004,64.889999,67.529999,62.582165,126740500
2017-04-25,67.900002,69.550003,67.580002,69.410004,64.324417,162907700
2017-05-02,69.709999,69.709999,68.419998,68.940002,63.888859,112278400
2017-05-09,68.860001,69.559998,67.570000,68.430000,63.416222,119870000
2017-05-16,68.230003,69.440002,67.139999,68.449997,63.434769,133904800
2017-05-23,68.720001,70.220001,68.379997,69.959999,65.205757,71701700
2017-05-30,69.790001,72.889999,69.449997,72.279999,67.368095,137199900
2017-06-06,72.300003,72.769997,68.129997,69.779999,65.037979,175350300
2017-06-13,70.019997,71.099998,68.800003,70.870003,66.053902,148981400
2017-06-20,70.820000,71.709999,69.709999,70.529999,65.737015,111593300
2017-06-27,70.110001,70.180000,68.019997,68.169998,63.537407,120266600
2017-07-04,68.260002,70.250000,68.120003,69.980003,65.224388,74186700
2017-07-11,70.000000,73.449997,69.750000,73.349998,68.365364,103152700
2017-07-18,73.089996,74.300003,72.660004,73.599998,68.598366,159324400
2017-07-25,73.800003,74.419998,72.320000,72.699997,67.759552,117021900
2017-08-01,73.099998,73.419998,71.440002,72.400002,67.479942,108130600
2017-08-08,72.089996,73.720001,71.279999,73.589996,68.589081,110532800
2017-08-15,73.589996,74.099998,71.699997,72.150002,67.246941,96805600
2017-08-22,72.349998,73.349998,72.070000,72.830002,68.242371,72572500
2017-08-29,72.250000,74.959999,72.050003,73.940002,69.282471,77765200
2017-09-05,73.339996,74.940002,72.980003,74.760002,70.050812,88177200
2017-09-12,74.760002,75.970001,74.070000,75.160004,70.425598,105395000
2017-09-19,75.209999,75.709999,72.919998,73.260002,68.645302,95127900
2017-09-26,73.669998,75.010002,72.989998,74.610001,69.910271,80852400
2017-10-03,74.669998,76.550003,73.709999,76.290001,71.484421,72049700
2017-10-10,76.330002,77.870003,75.949997,77.650002,72.758759,73925700
2017-10-17,77.470001,79.339996,77.250000,78.830002,73.864426,88711100
2017-10-24,78.900002,86.199997,78.010002,83.889999,78.605698,172872100
2017-10-31,84.360001,84.699997,82.879997,84.470001,79.149155,110881300
2017-11-07,84.769997,84.900002,82.900002,83.930000,78.643188,90747000
2017-11-14,83.500000,84.099998,82.239998,82.529999,77.331345,97541200
2017-11-21,82.739998,83.980003,82.739998,83.870003,78.981651,67481400
2017-11-28,84.070000,85.059998,80.699997,81.080002,76.354233,150988700
2017-12-05,81.339996,85.370003,80.980003,85.230003,80.262352,122845900
2017-12-12,85.309998,87.500000,84.529999,86.379997,81.345337,141513300
2017-12-19,86.349998,86.349998,84.709999,85.510002,80.526054,79336200
2017-12-26,85.309998,86.050003,85.029999,85.540001,80.554291,53880900
2018-01-02,86.129997,88.580002,85.500000,88.279999,83.134567,115977300
2018-01-09,88.650002,89.779999,87.239998,89.599998,84.377670,80216900
2018-01-16,90.099998,91.620003,88.010002,91.610001,86.270508,146857200
2018-01-23,91.900002,95.449997,91.540001,93.919998,88.445862,143815600
2018-01-30,93.300003,96.070000,88.000000,88.000000,82.870888,233518600
2018-02-06,86.889999,91.769997,83.830002,89.129997,83.935043,263954300
2018-02-13,88.930000,93.500000,87.800003,92.000000,86.637787,119789400
2018-02-20,91.480003,95.449997,91.010002,95.419998,90.280533,138756000
2018-02-27,95.739998,95.839996,90.860001,93.639999,88.596413,150904000
2018-03-06,94.339996,97.209999,92.430000,96.769997,91.557816,137790700
2018-03-13,97.000000,97.239998,92.110001,92.889999,87.886803,177556200
2018-03-20,93.050003,94.050003,87.080002,93.779999,88.728851,186602700
2018-03-27,94.940002,95.139999,87.510002,88.519997,83.752182,203453000
2018-04-03,89.580002,93.169998,87.730003,90.769997,85.880966,172105600
2018-04-10,92.389999,94.660004,91.480003,94.169998,89.097870,122077200
2018-04-17,95.000000,97.070000,94.050003,95.349998,90.214317,124853000
2018-04-24,96.239998,97.900002,90.279999,93.519997,88.482872,200579500
2018-05-01,93.209999,96.709999,92.449997,96.220001,91.037445,136795700
2018-05-08,95.849998,98.690002,95.050003,98.029999,92.749954,109432500
2018-05-15,97.239998,98.010002,95.830002,97.599998,92.343132,96513700
2018-05-22,97.680000,98.980003,96.320000,98.360001,93.465553,81705600
2018-05-29,97.839996,101.860001,97.230003,101.669998,96.610840,140907600
2018-06-05,102.000000,102.690002,100.379997,101.050003,96.021690,118525500
2018-06-12,101.099998,102.029999,99.419998,100.860001,95.841141,162834500
2018-06-19,99.650002,102.519997,97.300003,98.389999,93.494064,152388500
2018-06-26,98.820000,100.080002,97.260002,100.010002,95.033455,132464000
2018-07-03,100.480003,102.250000,98.940002,101.849998,96.781883,71094300
2018-07-10,102.000000,105.820000,101.099998,104.910004,99.689629,109695700
2018-07-17,104.610001,108.199997,103.889999,107.970001,102.597366,181278200
2018-07-24,108.570000,111.150002,104.760002,105.370003,100.126732,160064400
2018-07-31,106.489998,108.419998,104.839996,108.129997,102.749390,116313700
2018-08-07,108.559998,110.160004,108.099998,108.209999,102.825417,81901100
2018-08-14,108.559998,109.750000,106.480003,106.870003,101.552101,104131100
2018-08-21,106.919998,109.639999,105.779999,109.599998,104.547028,95946500
2018-08-28,109.940002,112.779999,109.790001,112.330002,107.151161,85990900
2018-09-04,110.849998,111.959999,107.230003,109.379997,104.337158,122211100
2018-09-11,108.900002,113.730003,108.889999,112.139999,106.969917,109107300
2018-09-18,112.190002,115.290001,111.040001,114.669998,109.383278,166178000
2018-09-25,114.800003,115.680000,113.680000,115.610001,110.279953,101642200
2018-10-02,115.300003,116.180000,109.339996,110.849998,105.739388,130966400
2018-10-09,111.139999,113.080002,104.199997,107.599998,102.639236,231289400
2018-10-16,109.540001,111.809998,107.830002,109.629997,104.575645,149995700
2018-10-23,107.769997,109.269997,101.589996,103.849998,99.062134,280000100
2018-10-30,103.660004,108.139999,100.110001,107.510002,102.553391,215399800
2018-11-06,107.379997,112.239998,106.099998,106.870003,101.942894,153547000
2018-11-13,107.550003,108.879997,103.550003,104.620003,99.796638,191650900
2018-11-20,101.800003,106.629997,99.349998,106.470001,102.000084,138342400
2018-11-27,106.269997,113.419998,105.360001,112.089996,107.384132,172434600
2018-12-04,111.940002,112.639999,103.889999,107.589996,103.073067,180150800
2018-12-11,109.800003,111.269997,101.709999,102.889999,98.570389,213898700
2018-12-18,103.750000,106.879997,93.980003,94.129997,90.178154,343028900
2018-12-25,95.139999,102.410004,93.959999,101.570000,97.305809,172503400
2019-01-01,99.550003,103.269997,97.199997,102.059998,97.775238,157625100
2019-01-08,103.040001,104.879997,101.260002,102.050003,97.765671,150614100
2019-01-15,102.510002,107.900002,101.879997,107.709999,103.188026,127262100
2019-01-22,106.750000,107.879997,104.660004,105.080002,100.668442,142112700
2019-01-29,104.879997,106.379997,102.169998,105.739998,101.300728,203449600
2019-02-05,106.059998,107.269997,104.260002,105.250000,100.831322,118071100
2019-02-12,106.139999,108.300003,105.480003,108.220001,103.676620,91843100
2019-02-19,107.790001,112.180000,106.290001,111.589996,106.905128,120223200
2019-02-26,111.260002,113.250000,110.800003,112.260002,108.006310,122216900
2019-03-05,112.250000,112.949997,108.800003,112.830002,108.554710,111874300
2019-03-12,112.820000,117.610001,112.650002,117.570000,113.115105,178298600
2019-03-19,118.089996,120.820000,116.320000,117.660004,113.201706,156248000
2019-03-26,118.620003,119.110001,115.519997,119.019997,114.510155,115354800
2019-04-02,119.059998,120.430000,118.379997,119.930000,115.385681,92058200
2019-04-09,118.629997,121.580002,118.580002,121.050003,116.463249,83836000
2019-04-16,121.639999,124.000000,120.099998,123.760002,119.070564,77012400
2019-04-23,124.099998,131.369995,123.830002,129.770004,124.852829,133295500
2019-04-30,129.809998,130.699997,125.519997,128.149994,123.294189,127489300
2019-05-07,126.459999,127.930000,123.040001,123.349998,118.676086,156532500
2019-05-14,123.870003,130.460007,123.699997,126.220001,121.437340,129578600
2019-05-21,127.430000,128.240005,124.739998,126.239998,121.906174,68417000
2019-05-28,126.980003,128.000000,119.010002,119.839996,115.725876,127351500
2019-06-04,121.279999,134.080002,120.650002,132.600006,128.047836,136130400
2019-06-11,133.880005,134.240005,130.710007,132.850006,128.289246,90546500
2019-06-18,134.190002,138.399994,133.570007,137.779999,133.050003,140078200
2019-06-25,137.250000,137.589996,132.729996,135.679993,131.022095,126199100
2019-07-02,136.119995,137.740005,135.339996,136.960007,132.258163,63787900
2019-07-09,136.000000,139.539993,135.800003,138.899994,134.131592,102073700
2019-07-16,138.960007,140.669998,134.669998,138.429993,133.677689,147386200
2019-07-23,139.759995,141.679993,138.029999,141.029999,136.188461,92773300
2019-07-30,140.139999,141.220001,130.779999,132.210007,127.671242,169544000
2019-08-06,133.800003,139.380005,131.830002,135.789993,131.128311,137558700
2019-08-13,136.050003,138.800003,132.250000,138.410004,133.658386,134561100
2019-08-20,138.210007,139.490005,132.800003,135.449997,131.235565,113659300
2019-08-27,136.389999,139.179993,133.550003,137.860001,133.570572,84604200
2019-09-03,136.610001,140.380005,135.699997,137.520004,133.241165,109565400
2019-09-10,136.800003,138.419998,134.509995,136.330002,132.088150,120734000
2019-09-17,136.960007,142.369995,136.429993,139.139999,134.810730,133875000
2019-09-24,140.360001,140.690002,136.029999,139.029999,134.704147,108370400
2019-10-01,139.660004,140.250000,133.220001,137.119995,132.853577,114322600
2019-10-08,137.080002,141.029999,135.619995,139.550003,135.207977,101705300
2019-10-15,140.059998,141.789993,136.559998,138.429993,134.122833,114259600
2019-10-22,138.970001,145.669998,135.610001,144.190002,139.703613,155544700
2019-10-29,144.080002,145.000000,142.649994,144.550003,140.052414,113731600
2019-11-05,144.970001,146.419998,143.199997,146.110001,141.563889,83708000
2019-11-12,146.279999,150.550003,146.059998,150.339996,145.662262,100310300
2019-11-19,150.880005,151.350006,148.460007,151.229996,146.524551,106531300
2019-11-26,151.360001,152.500000,148.320007,149.550003,145.389893,79200200
2019-12-03,147.490005,152.210007,146.649994,151.360001,147.149506,92600700
2019-12-10,151.289993,155.899994,150.330002,155.529999,151.203522,107934400
2019-12-17,155.449997,158.490005,153.750000,157.410004,153.031250,145709400
2019-12-24,157.479996,159.550003,156.729996,157.589996,153.206238,58271000
2019-12-31,156.770004,160.729996,156.449997,159.029999,154.606186,82921400
2020-01-07,159.320007,163.309998,157.320007,163.279999,158.737961,113118000
2020-01-14,163.389999,167.470001,161.720001,167.100006,162.451691,103132400
2020-01-21,166.679993,168.190002,160.199997,162.279999,157.765793,130333000
2020-01-28,163.779999,174.500000,163.070007,174.380005,169.529190,177501600
2020-02-04,177.139999,188.839996,176.309998,188.699997,183.450806,172744400
2020-02-11,190.649994,190.699997,181.850006,185.350006,180.194000,158668100
2020-02-18,185.610001,188.179993,163.229996,170.889999,166.136261,211535800
2020-02-25,174.199997,174.839996,152.000000,172.789993,168.442215,385497800
2020-03-03,173.800003,175.000000,150.000000,150.619995,146.830063,312549100
2020-03-10,158.160004,161.910004,135.000000,135.419998,132.012543,395585700
2020-03-17,140.000000,150.149994,132.520004,135.979996,132.558441,412417100
2020-03-24,143.750000,160.600006,141.270004,160.229996,156.198288,343185600
2020-03-31,159.399994,166.500000,150.360001,165.270004,161.111450,293882800
2020-04-07,169.589996,170.000000,162.300003,165.509995,161.345413,204377600
2020-04-14,169.000000,180.000000,168.000000,175.059998,170.655106,233729900
2020-04-21,173.500000,176.899994,166.110001,174.050003,169.670547,191086700
2020-04-28,175.589996,180.399994,169.389999,178.839996,174.339966,209298600
2020-05-05,180.619995,187.509995,179.899994,186.740005,182.041260,159065000
2020-05-12,186.800003,187.059998,175.679993,184.910004,180.257248,200498500
2020-05-19,185.029999,186.669998,182.539993,183.509995,178.892471,108006800
2020-05-26,186.339996,186.500000,176.600006,182.830002,178.725998,174153700
