Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,89.400002,91.050003,89.250000,90.910004,69.118301,24045700
2013-01-08,90.540001,92.120003,89.970001,91.529999,69.589676,23021300
2013-01-15,91.110001,92.300003,90.860001,92.260002,70.144699,16460700
2013-01-22,92.150002,94.580002,91.809998,94.360001,71.741341,31518700
2013-01-29,94.150002,96.320000,94.050003,94.599998,71.923790,26742200
2013-02-05,94.589996,95.540001,94.070000,95.169998,72.357155,23944300
2013-02-12,95.050003,95.339996,93.190002,93.900002,71.391586,21645000
2013-02-19,94.139999,96.779999,93.300003,96.139999,73.094666,26299600
2013-02-26,96.349998,96.570000,94.870003,95.070000,72.281113,23205600
2013-03-05,95.540001,98.949997,95.330002,98.889999,75.791992,28952900
2013-03-12,98.860001,99.699997,98.209999,98.570000,75.546738,21725000
2013-03-19,98.779999,99.620003,98.120003,98.239998,75.293800,20799300
2013-03-26,98.349998,99.779999,98.180000,99.050003,75.914612,15946200
2013-04-02,99.400002,101.500000,99.029999,101.500000,77.792381,25308400
2013-04-09,101.500000,103.699997,100.570000,102.150002,78.290512,22256800
2013-04-16,102.400002,103.110001,98.379997,99.320000,76.121559,26935900
2013-04-23,99.269997,102.519997,99.209999,102.180000,78.313530,20407200
2013-04-30,102.269997,103.339996,101.120003,102.070000,78.229218,18170000
2013-05-07,102.089996,102.519997,99.400002,100.379997,76.933960,28352500
2013-05-14,100.480003,102.029999,100.440002,101.540001,77.822998,17713600
2013-05-21,101.650002,102.620003,99.730003,100.290001,76.864990,35630900
2013-05-28,101.059998,101.940002,96.559998,97.959999,75.079216,40550800
2013-06-04,98.010002,100.180000,95.160004,99.529999,76.880127,26869600
2013-06-11,99.019997,99.690002,97.870003,98.739998,76.269920,20461700
2013-06-18,98.980003,100.070000,96.019997,97.290001,75.149918,23879900
2013-06-25,97.910004,100.300003,97.139999,99.820000,77.104156,20733800
2013-07-02,99.820000,100.839996,99.250000,99.879997,77.150505,13525000
2013-07-09,100.239998,101.809998,99.199997,100.750000,77.822495,20964100
2013-07-16,100.180000,101.120003,97.059998,97.580002,75.373894,30903100
2013-07-23,97.550003,98.080002,96.300003,97.870003,75.597900,24549400
2013-07-30,98.000000,99.440002,97.629997,99.309998,76.710205,19975700
2013-08-06,99.330002,99.400002,97.000000,97.040001,74.956779,18924500
2013-08-13,97.019997,97.099998,95.010002,95.480003,73.751801,21294700
2013-08-20,95.510002,95.940002,94.910004,95.309998,73.620491,36957000
2013-08-27,94.860001,96.330002,94.010002,94.360001,72.886673,18785200
2013-09-03,95.099998,96.790001,94.120003,96.449997,75.102928,18857200
2013-09-10,97.099998,98.169998,96.370003,97.709999,76.084068,19349800
2013-09-17,97.580002,98.989998,96.820000,97.279999,75.749237,25345900
2013-09-24,97.139999,98.599998,95.110001,96.209999,74.916077,20406000
2013-10-01,96.180000,96.389999,94.010002,94.360001,73.475510,21431500
2013-10-08,94.269997,94.879997,93.139999,94.720001,73.755836,20896600
2013-10-15,93.989998,95.699997,93.239998,94.589996,73.654617,30871900
2013-10-22,94.680000,95.720001,93.930000,95.370003,74.261971,20258400
2013-10-29,95.620003,97.500000,95.300003,97.309998,75.772583,21801900
2013-11-05,97.379997,98.190002,96.320000,97.089996,75.601303,21251300
2013-11-12,97.070000,98.699997,96.400002,97.650002,76.037346,26667500
2013-11-19,97.519997,99.269997,97.180000,98.919998,77.026268,57452800
2013-11-26,98.800003,99.089996,96.330002,96.510002,75.149651,16749200
2013-12-03,96.750000,96.949997,95.199997,95.720001,75.154427,25747000
2013-12-10,95.690002,95.779999,94.040001,95.449997,74.942421,23250600
2013-12-17,95.440002,96.949997,94.269997,96.300003,75.609818,26799400
2013-12-24,96.139999,97.279999,96.139999,97.010002,76.167259,7414300
2013-12-31,96.949997,97.080002,95.519997,95.849998,75.256462,13474700
2014-01-07,96.379997,97.080002,94.589996,94.830002,74.455643,31526000
2014-01-14,94.809998,96.300003,94.769997,94.930000,74.534149,18436100
2014-01-21,95.360001,95.959999,93.919998,94.070000,73.858917,32137500
2014-01-28,94.330002,94.739998,92.870003,93.019997,73.034508,29560900
2014-02-04,92.860001,95.949997,92.220001,94.860001,74.479187,30175600
2014-02-11,95.059998,95.970001,94.500000,95.779999,75.201553,16763200
2014-02-18,96.029999,97.000000,95.459999,96.500000,75.766830,22691200
2014-02-25,96.459999,96.739998,94.000000,94.320000,74.055206,22933100
2014-03-04,95.250000,95.790001,94.750000,95.199997,75.382912,21044300
2014-03-11,95.940002,99.070000,95.709999,97.599998,77.283318,39601300
2014-03-18,97.800003,97.989998,95.470001,96.180000,76.158928,32087800
2014-03-25,96.440002,98.449997,95.519997,98.029999,77.623817,22010200
2014-04-01,98.099998,98.519997,96.570000,97.010002,76.816147,22174500
2014-04-08,96.980003,100.160004,96.519997,100.110001,79.270844,30831500
2014-04-15,100.699997,101.120003,99.250000,99.669998,78.922447,20317300
2014-04-22,100.019997,101.180000,98.889999,100.309998,79.429199,30369900
2014-04-29,100.209999,102.279999,99.809998,101.139999,80.086426,23094800
2014-05-06,101.059998,103.330002,100.800003,102.860001,81.448395,18249000
2014-05-13,103.320000,103.779999,101.739998,102.089996,80.838684,20533300
2014-05-20,102.050003,102.980003,101.440002,102.000000,80.767403,13409600
2014-05-27,102.199997,102.900002,100.709999,102.029999,80.791176,25381800
2014-06-03,101.639999,102.620003,101.180000,101.379997,80.923546,16118600
2014-06-10,101.610001,101.610001,99.410004,101.099998,80.700027,26229600
2014-06-17,100.910004,102.300003,100.820000,101.910004,81.346634,23630200
2014-06-24,101.839996,102.180000,100.500000,100.739998,80.412674,18082800
2014-07-01,100.430000,101.360001,99.820000,100.169998,79.957703,13251900
2014-07-08,99.790001,101.250000,99.730003,100.470001,80.197174,18967300
2014-07-15,100.320000,100.370003,97.550003,97.550003,77.866356,25570300
2014-07-22,95.389999,96.849998,94.820000,95.779999,76.453499,39518600
2014-07-29,95.889999,96.419998,93.519997,94.309998,75.280106,31817600
2014-08-05,94.000000,94.300003,92.919998,93.529999,74.657524,23278200
2014-08-12,93.430000,94.739998,93.150002,94.250000,75.232224,21156300
2014-08-19,94.599998,95.370003,94.000000,94.440002,75.383873,21664900
2014-08-26,94.389999,94.790001,93.510002,93.720001,74.809174,25547200
2014-09-02,93.239998,93.699997,92.199997,92.500000,74.472687,25688700
2014-09-09,92.599998,93.910004,90.529999,93.470001,75.253616,41833000
2014-09-16,93.269997,94.930000,93.180000,93.930000,75.623978,30972500
2014-09-23,93.699997,97.300003,93.440002,96.220001,77.467674,37033200
2014-09-30,96.230003,96.360001,93.690002,93.839996,75.551529,27714200
2014-10-07,93.510002,94.000000,90.660004,90.730003,73.047615,28767700
2014-10-14,90.809998,91.739998,89.339996,91.589996,73.740021,36012100
2014-10-21,89.949997,92.099998,89.699997,92.010002,74.078171,33172200
2014-10-28,92.480003,94.010002,91.690002,93.610001,75.366348,25205200
2014-11-04,93.930000,95.690002,93.769997,95.110001,76.574005,23321800
2014-11-11,95.220001,97.180000,94.830002,95.970001,77.266388,21644400
2014-11-18,96.040001,97.500000,95.370003,97.169998,78.232521,28148400
2014-11-25,97.199997,97.400002,95.639999,95.779999,77.113426,17753400
2014-12-02,95.209999,97.500000,92.230003,92.610001,75.220383,38857700
2014-12-09,91.300003,92.000000,88.250000,88.459999,71.849648,49872900
2014-12-16,88.070000,94.320000,87.620003,93.889999,76.260033,56020300
